"GEOID","NAME","year","population","new_housing_units_permitted","pop_5yrs_ago","pop_growth_5yr","instant_growth","instant_growth_scaled","rate_growth","rate_growth_scaled","composite_growth"
12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2022,6222908,48501,5790210,0.0747292412537715,0.00779394456739518,20.5987946132201,0.104295780829995,24.7364840926277,22.6676393529239
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2023,6305839,38639,5882450,0.0719749424134502,0.00612749548474041,16.1788186676836,0.0851337323695496,24.708971427742,20.4438950477128
12100,"Atlantic City-Hammonton, NJ Metro Area",2009,271712,512,NA,NA,0.00188434813331763,4.92458388675763,NA,NA,NA
12100,"Atlantic City-Hammonton, NJ Metro Area",2010,274685,512,NA,NA,0.00186395325554726,4.87048990327175,NA,NA,NA
12100,"Atlantic City-Hammonton, NJ Metro Area",2011,274338,390,NA,NA,0.00142160400673622,3.6972329105311,NA,NA,NA
12100,"Atlantic City-Hammonton, NJ Metro Area",2012,275422,441,NA,NA,0.00160117928124841,4.17352612705864,NA,NA,NA
12100,"Atlantic City-Hammonton, NJ Metro Area",2013,275862,484,NA,NA,0.00175450043862511,4.5801847130307,NA,NA,NA
12100,"Atlantic City-Hammonton, NJ Metro Area",2014,275209,722,271712,0.0128702449652573,0.00262346071531091,6.88495571417003,0.203839221583803,24.8794075035921,15.8821816088811
12100,"Atlantic City-Hammonton, NJ Metro Area",2015,274219,710,274685,-0.00169648870524419,0.00258917142867562,6.79400914778821,-1.52619432164327,22.3954437867618,14.594726467275
12100,"Atlantic City-Hammonton, NJ Metro Area",2016,270991,1083,274338,-0.0122002784885798,0.00399644268628847,10.5265594982523,-0.32756979195429,24.1164161075045,17.3214878028784
12100,"Atlantic City-Hammonton, NJ Metro Area",2017,269918,1090,275422,-0.0199838792834269,0.0040382634726102,10.6374821009825,-0.202076054170285,24.2965986782791,17.4670403896308
12100,"Atlantic City-Hammonton, NJ Metro Area",2018,265429,833,275862,-0.0378196344549086,0.00313831570777873,8.25052199869272,-0.082981122187219,24.4675939119047,16.3590579552987
12100,"Atlantic City-Hammonton, NJ Metro Area",2019,263670,957,275209,-0.0419281346176906,0.00362953692115144,9.55340365865065,-0.0865656665684345,24.4624472612984,17.0079254599745
12100,"Atlantic City-Hammonton, NJ Metro Area",2021,274966,804,274219,0.00272410008059252,0.00292399787610105,7.68207999192836,1.07338122300743,26.1278866387235,16.9049833153259
12100,"Atlantic City-Hammonton, NJ Metro Area",2022,275638,762,270991,0.0171481709724677,0.00276449546143855,7.25902666050579,0.161212263738045,24.8182041719792,16.0386154162425
12100,"Atlantic City-Hammonton, NJ Metro Area",2023,369823,383,269918,0.370130928652406,0.00103563055840226,2.67350324785573,0.00279801140145961,24.5907546773879,13.6321289626218
12220,"Auburn-Opelika, AL Metro Area",2009,135883,1253,NA,NA,0.00922116821088731,24.3842653118427,NA,NA,NA
12220,"Auburn-Opelika, AL Metro Area",2010,140780,971,NA,NA,0.00689728654638443,18.2205600031795,NA,NA,NA
12220,"Auburn-Opelika, AL Metro Area",2011,143468,957,NA,NA,0.00667047704017621,17.6189859304438,NA,NA,NA
12220,"Auburn-Opelika, AL Metro Area",2012,147257,706,NA,NA,0.0047943391485634,12.6428456824456,NA,NA,NA
12220,"Auburn-Opelika, AL Metro Area",2013,150933,726,NA,NA,0.00481008129434915,12.6845990767907,NA,NA,NA
12220,"Auburn-Opelika, AL Metro Area",2014,154255,943,135883,0.135204550974,0.00611325402742213,16.1410455971281,0.0452148539629981,24.6516563277159,20.396350962422
12220,"Auburn-Opelika, AL Metro Area",2015,156993,838,140780,0.115165506463986,0.00533781760970234,14.0843309040189,0.0463491002956822,24.6532848665078,19.3688078852634
12220,"Auburn-Opelika, AL Metro Area",2016,158991,891,143468,0.108198343881562,0.00560409079759232,14.7905757558209,0.0517946079075549,24.6611034682803,19.7258396120506
12220,"Auburn-Opelika, AL Metro Area",2017,161604,1361,147257,0.0974283056153527,0.00842182124204846,22.2641319029198,0.0864412163267813,24.7108486992682,23.487490301094
12220,"Auburn-Opelika, AL Metro Area",2018,163941,1131,150933,0.0861839359185864,0.00689882335718338,18.2246361353788,0.0800476711077613,24.7016689152067,21.4631525252927
12220,"Auburn-Opelika, AL Metro Area",2019,164542,2091,154255,0.0666882759067777,0.0127080016044536,33.6325045086288,0.190558256779915,24.8603388359201,29.2464216722744
12220,"Auburn-Opelika, AL Metro Area",2021,177218,1851,156993,0.128827399947768,0.0104447629473304,27.6296445787254,0.0810756326027314,24.7031448513617,26.1663947150435
12220,"Auburn-Opelika, AL Metro Area",2022,180773,2192,158991,0.137001465491757,0.0121257046129676,32.0880596634098,0.0885078460251739,24.713815944156,28.4009378037829
12220,"Auburn-Opelika, AL Metro Area",2023,202676,1403,161604,0.254152124947402,0.0069223785746709,18.2871123884911,0.0272371461623762,24.6258441265229,21.456478257507
12260,"Augusta-Richmond County, GA-SC Metro Area",2009,539652,2277,NA,NA,0.00421938582642147,11.1178786851791,NA,NA,NA
12260,"Augusta-Richmond County, GA-SC Metro Area",2010,560293,2474,NA,NA,0.00441554686565779,11.6381628534146,NA,NA,NA
12260,"Augusta-Richmond County, GA-SC Metro Area",2011,560467,2385,NA,NA,0.00425537988855722,11.2133468818843,NA,NA,NA
12260,"Augusta-Richmond County, GA-SC Metro Area",2012,568161,2267,NA,NA,0.00399006619602542,10.5096469301619,NA,NA,NA
12260,"Augusta-Richmond County, GA-SC Metro Area",2013,581551,2421,NA,NA,0.00416300548017285,10.9683392982192,NA,NA,NA
12260,"Augusta-Richmond County, GA-SC Metro Area",2014,583010,2847,539652,0.0803443700755301,0.00488327815989434,12.878741453156,0.0607793446548111,24.6740036575124,18.7763725553342
12260,"Augusta-Richmond County, GA-SC Metro Area",2015,590772,3035,560293,0.0543983237341891,0.00513734571035865,13.5526129043045,0.0944394120572846,24.7223324234263,19.1374726638654
12260,"Augusta-Richmond County, GA-SC Metro Area",2016,595147,2968,560467,0.0618769704549956,0.00498700321097141,13.1538547077295,0.0805954650704588,24.7024554319381,18.9281550698338
12260,"Augusta-Richmond County, GA-SC Metro Area",2017,600600,3338,568161,0.0570947319509787,0.00555777555777556,14.6677323710259,0.0973430536909682,24.7265014411271,19.6971169060765
12260,"Augusta-Richmond County, GA-SC Metro Area",2018,605903,2867,581551,0.0418742294312967,0.0047317804995189,12.4769193863229,0.112999822654226,24.7489812630819,18.6129503247024
12260,"Augusta-Richmond County, GA-SC Metro Area",2019,610648,3201,583010,0.0474057048764172,0.00524197246204032,13.830117768093,0.110576827740579,24.7455023528173,19.2878100604552
12260,"Augusta-Richmond County, GA-SC Metro Area",2021,616395,4280,590772,0.0433720623184579,0.0069435994776077,18.3433972648185,0.160093827833792,24.8165983336319,21.5799977992252
12260,"Augusta-Richmond County, GA-SC Metro Area",2022,622829,4190,595147,0.0465128783308998,0.00672736818613135,17.7698801277241,0.144634527630645,24.7944020352176,21.2821410814709
12260,"Augusta-Richmond County, GA-SC Metro Area",2023,628186,3559,600600,0.0459307359307359,0.00566551944806156,14.9535049207542,0.123349198162321,24.7638407860978,19.858672853426
12420,"Austin-Round Rock, TX Metro Area",2009,1705075,8758,NA,NA,0.00513643094878524,13.5501866530662,NA,NA,NA
12420,"Austin-Round Rock-San Marcos, TX Metro Area",2010,1728307,8786,NA,NA,0.00508358758021578,13.410028504588,NA,NA,NA
12420,"Austin-Round Rock-San Marcos, TX Metro Area",2011,1783519,10239,NA,NA,0.00574089762991031,15.1534328717834,NA,NA,NA
12420,"Austin-Round Rock-San Marcos, TX Metro Area",2012,1834303,19563,NA,NA,0.0106650864115689,28.2140155158919,NA,NA,NA
12420,"Austin-Round Rock, TX Metro Area",2013,1883051,20852,NA,NA,0.0110735184548905,29.2973128249174,NA,NA,NA
12420,"Austin-Round Rock, TX Metro Area",2014,1943299,19949,1705075,0.139714675307538,0.0102655329931215,27.1542672662299,0.0734749801373775,24.6922319155853,25.9232495909076
12420,"Austin-Round Rock, TX Metro Area",2015,2000860,22370,1728307,0.157699413356539,0.0111801925172176,29.5802478358973,0.0708955872393802,24.6885284507623,27.1343881433298
12420,"Austin-Round Rock, TX Metro Area",2016,2056405,21861,1783519,0.153004257313771,0.0106306880210853,28.1227795699006,0.0694796877402216,24.6864955173568,26.4046375436287
12420,"Austin-Round Rock, TX Metro Area",2017,2115827,26700,1834303,0.153477369878368,0.0126191791672949,33.396917931306,0.0822217580174567,24.7047904460129,29.0508541886594
12420,"Austin-Round Rock, TX Metro Area",2018,2168316,30035,1883051,0.151490851814422,0.0138517633038727,36.6661400703015,0.0914363021790993,24.7180205902805,30.692080330291
12420,"Austin-Round Rock-Georgetown, TX Metro Area",2019,2227083,32037,1943299,0.146032082556519,0.0143851845665384,38.0809502642404,0.0985070151346428,24.7281726445585,31.4045614543995
